"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000018509",-0.490335714982987,3.7654179662836e-05,0.000941568435773531
"ENSMUSG00000041459",-0.359278573845675,3.80365142541836e-05,0.000945755362896396
"ENSMUSG00000028409",-0.330530099514355,3.98243607071268e-05,0.00097981429357688
"ENSMUSG00000029064",-0.249057434739708,3.98515697682939e-05,0.00097981429357688
"ENSMUSG00000031402",-0.252281364109642,4.01918250712246e-05,0.000982690122991442
"ENSMUSG00000029171",0.493136666936756,4.18914477888149e-05,0.00101625262059032
"ENSMUSG00000090877",0.44086862593123,4.20263524079616e-05,0.00101625262059032
"ENSMUSG00000019849",0.445197739396537,4.25233405660012e-05,0.00101996227724598
"ENSMUSG00000007892",0.402384736443736,4.26432763038537e-05,0.00101996227724598
"ENSMUSG00000021048",0.333638417528817,4.35288148421182e-05,0.00103056063132696
"ENSMUSG00000037851",0.436736785927419,4.35547097084333e-05,0.00103056063132696
"ENSMUSG00000022407",0.426992443275996,4.45821829585482e-05,0.00104817429725598
"ENSMUSG00000038965",0.403792810193636,4.49866805444599e-05,0.00104817429725598
"ENSMUSG00000033065",0.422373326992965,4.50136201275574e-05,0.00104817429725598
"ENSMUSG00000063870",-0.146649547112606,4.53820758784493e-05,0.00105119218916345
"ENSMUSG00000004937",0.406908615455322,4.5788981152979e-05,0.00105506442960346
"ENSMUSG00000046865",-0.341625233804432,4.61303514589388e-05,0.00105739414984786
"ENSMUSG00000028693",0.392240013371868,4.73956237751643e-05,0.00108076756598186
"ENSMUSG00000028138",0.576531261625455,4.85223559235607e-05,0.00110075715680201
"ENSMUSG00000014226",0.485671221017526,5.05825962574357e-05,0.00113811397862842
"ENSMUSG00000046434",-0.233129751569656,5.09457240908755e-05,0.00113811397862842
"ENSMUSG00000007029",0.35775761075891,5.10494914353048e-05,0.00113811397862842
"ENSMUSG00000020088",0.429506628848223,5.12034918810331e-05,0.00113811397862842
"ENSMUSG00000031078",0.431219669197073,5.15410809620693e-05,0.00113986079052295
"ENSMUSG00000001473",0.300970295769748,5.20374263273818e-05,0.00114508356633404
"ENSMUSG00000037236",-0.278209787365689,5.36982268227794e-05,0.00117255690190719
"ENSMUSG00000035948",-0.335156798895245,5.38187898625886e-05,0.00117255690190719
"ENSMUSG00000025508",0.341655760675128,5.46468806908563e-05,0.0011847336055195
"ENSMUSG00000031730",-0.293311493481497,5.5947149683811e-05,0.0012069774792081
"ENSMUSG00000074656",0.31058023217939,5.64483513019874e-05,0.00121184972721974
"ENSMUSG00000010911",0.52591339110699,5.84541517669355e-05,0.0012488190384771
